id,label
test_1499,0.041944
test_1500,0.016373
test_1501,0.004141
test_1502,0.003155
test_1503,0.008124
test_1504,0.007914
test_1505,0.004155
test_1506,0.658473
test_1507,0.020184
test_1508,0.004161
test_1509,0.002958
test_1510,0.073185
test_1511,0.026015
test_1512,0.079474
test_1513,0.08485
test_1514,0.122485
test_1515,0.004884
test_1516,0.00308
test_1517,0.0032
test_1518,0.016097
test_1519,0.00322
test_1520,0.954527
test_1521,0.039207
test_1522,0.011625
test_1523,0.008934
test_1524,0.014906
test_1525,0.959201
test_1526,0.098025
test_1527,0.005338
test_1528,0.01465
test_1529,0.008986
test_1530,0.041119
test_1531,0.003162
test_1532,0.02719
test_1533,0.152616
test_1534,0.197192
test_1535,0.016268
test_1536,0.003171
test_1537,0.020574
test_1538,0.007024
test_1539,0.039015
test_1540,0.048299
test_1541,0.003328
test_1542,0.003133
test_1543,0.008898
test_1544,0.406631
test_1545,0.025708
test_1546,0.002969
test_1547,0.139794
test_1548,0.039149
test_1549,0.003368
test_1550,0.025081
test_1551,0.127684
test_1552,0.544547
test_1553,0.002504
test_1554,0.002142
test_1555,0.002955
test_1556,0.003805
test_1557,0.074113
test_1558,0.003475
test_1559,0.003259
test_1560,0.003593
test_1561,0.235375
test_1562,0.060945
test_1563,0.002893
test_1564,0.073274
test_1565,0.014662
test_1566,0.002089
test_1567,0.125849
test_1568,0.062202
test_1569,0.015079
test_1570,0.079139
test_1571,0.003256
test_1572,0.040289
test_1573,0.014416
test_1574,0.942144
test_1575,0.004915
test_1576,0.006799
test_1577,0.005393
test_1578,0.007482
test_1579,0.019925
test_1580,0.058865
test_1581,0.002685
test_1582,0.153838
test_1583,0.014376
test_1584,0.040104
test_1585,0.008838
test_1586,0.00826
test_1587,0.464912
test_1588,0.011374
test_1589,0.005158
test_1590,0.017639
test_1591,0.003819
test_1592,0.117507
test_1593,0.003272
test_1594,0.051394
test_1595,0.037448
test_1596,0.028547
test_1597,0.038791
test_1598,0.111534
test_1599,0.027321
test_1600,0.12042
test_1601,0.003061
test_1602,0.021111
test_1603,0.023086
test_1604,0.011312
test_1605,0.058238
test_1606,0.005363
test_1607,0.973201
test_1608,0.00464
test_1609,0.921268
test_1610,0.022607
test_1611,0.063522
test_1612,0.002836
test_1613,0.007374
test_1614,0.007489
test_1615,0.020125
test_1616,0.016341
test_1617,0.04241
test_1618,0.080619
test_1619,0.188404
test_1620,0.01269
test_1621,0.003541
test_1622,0.00319
test_1623,0.100767
test_1624,0.004209
test_1625,0.973726
test_1626,0.003745
test_1627,0.287613
test_1628,0.002758
test_1629,0.001821
test_1630,0.239694
test_1631,0.156803
test_1632,0.937261
test_1633,0.00196
test_1634,0.083954
test_1635,0.282965
test_1636,0.021615
test_1637,0.01579
test_1638,0.021801
test_1639,0.004441
test_1640,0.071163
test_1641,0.932417
test_1642,0.00409
test_1643,0.010424
test_1644,0.005096
test_1645,0.010137
test_1646,0.014666
test_1647,0.007488
test_1648,0.003257
test_1649,0.003247
test_1650,0.01563
test_1651,0.094808
test_1652,0.015333
test_1653,0.361224
test_1654,0.047995
test_1655,0.263551
test_1656,0.403288
test_1657,0.091037
test_1658,0.003187
test_1659,0.022676
test_1660,0.003579
test_1661,0.011417
test_1662,0.961687
test_1663,0.006931
test_1664,0.886319
test_1665,0.031693
test_1666,0.146743
test_1667,0.011688
test_1668,0.695751
test_1669,0.013068
test_1670,0.014002
test_1671,0.003246
test_1672,0.002758
test_1673,0.003275
test_1674,0.019967
test_1675,0.002587
test_1676,0.019366
test_1677,0.015356
test_1678,0.794048
test_1679,0.002955
test_1680,0.014101
test_1681,0.022181
test_1682,0.008328
test_1683,0.011728
test_1684,0.003387
test_1685,0.03311
test_1686,0.016488
test_1687,0.088563
test_1688,0.080455
test_1689,0.027483
test_1690,0.035047
test_1691,0.009756
test_1692,0.011105
test_1693,0.018256
test_1694,0.003367
test_1695,0.003555
test_1696,0.321609
test_1697,0.010326
test_1698,0.897617
test_1699,0.01197
test_1700,0.003709
test_1701,0.005226
test_1702,0.01408
test_1703,0.006749
test_1704,0.002589
test_1705,0.104815
test_1706,0.003283
test_1707,0.970962
test_1708,0.009858
test_1709,0.016992
test_1710,0.039636
test_1711,0.002239
test_1712,0.008082
test_1713,0.013078
test_1714,0.046802
test_1715,0.005238
test_1716,0.004164
test_1717,0.003619
test_1718,0.010777
test_1719,0.068734
test_1720,0.043896
test_1721,0.006693
test_1722,0.003675
test_1723,0.006041
test_1724,0.009251
test_1725,0.00475
test_1726,0.002758
test_1727,0.00531
test_1728,0.011973
test_1729,0.003661
test_1730,0.018194
test_1731,0.005621
test_1732,0.005789
test_1733,0.963294
test_1734,0.007096
test_1735,0.01522
test_1736,0.251444
test_1737,0.012623
test_1738,0.020671
test_1739,0.003117
test_1740,0.007841
test_1741,0.011334
test_1742,0.277977
test_1743,0.034021
test_1744,0.909129
test_1745,0.041357
test_1746,0.026222
test_1747,0.259829
test_1748,0.343066
test_1749,0.016969
test_1750,0.031419
test_1751,0.024603
test_1752,0.005031
test_1753,0.002571
test_1754,0.002374
test_1755,0.076804
test_1756,0.002404
test_1757,0.015281
test_1758,0.004552
test_1759,0.59254
test_1760,0.002722
test_1761,0.007733
test_1762,0.004926
test_1763,0.002648
test_1764,0.025673
test_1765,0.003225
test_1766,0.068481
test_1767,0.012348
test_1768,0.101405
test_1769,0.32701
test_1770,0.018885
test_1771,0.08395
test_1772,0.004117
test_1773,0.002179
test_1774,0.006789
test_1775,0.068705
test_1776,0.244575
test_1777,0.009652
test_1778,0.005817
test_1779,0.031872
test_1780,0.003066
test_1781,0.05225
test_1782,0.60302
test_1783,0.313945
test_1784,0.006247
test_1785,0.002923
test_1786,0.012973
test_1787,0.003318
test_1788,0.003861
test_1789,0.006718
test_1790,0.021015
test_1791,0.836708
test_1792,0.046941
test_1793,0.00947
test_1794,0.082837
test_1795,0.072761
test_1796,0.002995
test_1797,0.00253
test_1798,0.01614
test_1799,0.003197
test_1800,0.117641
test_1801,0.008117
test_1802,0.931029
test_1803,0.950994
test_1804,0.034152
test_1805,0.093313
test_1806,0.004932
test_1807,0.002167
test_1808,0.009947
test_1809,0.225935
test_1810,0.056774
test_1811,0.240322
test_1812,0.008379
test_1813,0.03091
test_1814,0.107799
test_1815,0.003788
test_1816,0.085302
test_1817,0.117961
test_1818,0.05906
test_1819,0.038513
test_1820,0.207
test_1821,0.041725
test_1822,0.009413
test_1823,0.017539
test_1824,0.004252
test_1825,0.130328
test_1826,0.011821
test_1827,0.004727
test_1828,0.047407
test_1829,0.48831
test_1830,0.10553
test_1831,0.114
test_1832,0.049452
test_1833,0.003279
test_1834,0.00963
test_1835,0.013914
test_1836,0.063193
test_1837,0.007827
test_1838,0.054007
test_1839,0.0206
test_1840,0.026086
test_1841,0.020978
test_1842,0.945403
test_1843,0.404264
test_1844,0.036399
test_1845,0.007218
test_1846,0.978778
test_1847,0.024559
test_1848,0.017823
test_1849,0.003207
test_1850,0.067631
test_1851,0.011393
test_1852,0.009503
test_1853,0.003622
test_1854,0.003687
test_1855,0.04768
test_1856,0.00589
test_1857,0.112321
test_1858,0.267422
test_1859,0.014242
test_1860,0.003816
test_1861,0.415529
test_1862,0.050365
test_1863,0.003769
test_1864,0.006918
test_1865,0.002554
test_1866,0.017562
test_1867,0.062267
test_1868,0.085514
test_1869,0.056
test_1870,0.094042
test_1871,0.002564
test_1872,0.003154
test_1873,0.048082
test_1874,0.19836
test_1875,0.002983
test_1876,0.4902
test_1877,0.062804
test_1878,0.206222
test_1879,0.012647
test_1880,0.039985
test_1881,0.152265
test_1882,0.006684
test_1883,0.002435
test_1884,0.260886
test_1885,0.150521
test_1886,0.017167
test_1887,0.018593
test_1888,0.006261
test_1889,0.002693
test_1890,0.008528
test_1891,0.531426
test_1892,0.015526
test_1893,0.049037
test_1894,0.018036
test_1895,0.022537
test_1896,0.024843
test_1897,0.016851
test_1898,0.004157
test_1899,0.011333
test_1900,0.078032
test_1901,0.007465
test_1902,0.035174
test_1903,0.012385
test_1904,0.006034
test_1905,0.082166
test_1906,0.003195
test_1907,0.009253
test_1908,0.015836
test_1909,0.002782
test_1910,0.02356
test_1911,0.042548
test_1912,0.45689
test_1913,0.009143
test_1914,0.028637
test_1915,0.969596
test_1916,0.003082
test_1917,0.886565
test_1918,0.965941
test_1919,0.020963
test_1920,0.253265
test_1921,0.011395
test_1922,0.007543
test_1923,0.751937
test_1924,0.166431
test_1925,0.956698
test_1926,0.02624
test_1927,0.00445
test_1928,0.005362
test_1929,0.175843
test_1930,0.009961
test_1931,0.006686
test_1932,0.093633
test_1933,0.009475
test_1934,0.078663
test_1935,0.680338
test_1936,0.002364
test_1937,0.005395
test_1938,0.012987
test_1939,0.040176
test_1940,0.017544
test_1941,0.093428
test_1942,0.002109
test_1943,0.006828
test_1944,0.091233
test_1945,0.002425
test_1946,0.045187
test_1947,0.198848
test_1948,0.013723
test_1949,0.016721
test_1950,0.009883
test_1951,0.042749
test_1952,0.028456
test_1953,0.052506
test_1954,0.0025
test_1955,0.125541
test_1956,0.019796
test_1957,0.012397
test_1958,0.152122
test_1959,0.00483
test_1960,0.012699
test_1961,0.003641
test_1962,0.013946
test_1963,0.954555
test_1964,0.010265
test_1965,0.016184
test_1966,0.205112
test_1967,0.140634
test_1968,0.003085
test_1969,0.005144
test_1970,0.015065
test_1971,0.009196
test_1972,0.037282
test_1973,0.025062
test_1974,0.009408
test_1975,0.002896
test_1976,0.003394
test_1977,0.003869
test_1978,0.015952
test_1979,0.974033
test_1980,0.002605
test_1981,0.649213
test_1982,0.002805
test_1983,0.76603
test_1984,0.004948
test_1985,0.021908
test_1986,0.179281
test_1987,0.004808
test_1988,0.070378
test_1989,0.011603
test_1990,0.006875
test_1991,0.015335
test_1992,0.004039
test_1993,0.009881
test_1994,0.007754
test_1995,0.332671
test_1996,0.018419
test_1997,0.420734
test_1998,0.016379
test_1999,0.002926
test_2000,0.064753
test_2001,0.282946
test_2002,0.790341
test_2003,0.019769
test_2004,0.033854
test_2005,0.002711
test_2006,0.112342
test_2007,0.003929
test_2008,0.003428
test_2009,0.017809
test_2010,0.012397
test_2011,0.138655
test_2012,0.082228
test_2013,0.021836
test_2014,0.0472
test_2015,0.003605
test_2016,0.126821
test_2017,0.969056
test_2018,0.004196
test_2019,0.380999
test_2020,0.030573
test_2021,0.003138
test_2022,0.08969
test_2023,0.011253
test_2024,0.041726
test_2025,0.009483
test_2026,0.165918
test_2027,0.008654
test_2028,0.906624
test_2029,0.159489
test_2030,0.005387
test_2031,0.097756
test_2032,0.022437
test_2033,0.012795
test_2034,0.036596
test_2035,0.005184
test_2036,0.022721
test_2037,0.010129
test_2038,0.224222
test_2039,0.006603
test_2040,0.203182
test_2041,0.060153
test_2042,0.338267
test_2043,0.007001
test_2044,0.648705
test_2045,0.05377
test_2046,0.005838
test_2047,0.017927
test_2048,0.006768
test_2049,0.020567
test_2050,0.004543
test_2051,0.404304
test_2052,0.052139
test_2053,0.051937
test_2054,0.033894
test_2055,0.002593
test_2056,0.497711
test_2057,0.02496
test_2058,0.025736
test_2059,0.003337
test_2060,0.002637
test_2061,0.167478
test_2062,0.046992
test_2063,0.00224
test_2064,0.010442
test_2065,0.03111
test_2066,0.003633
test_2067,0.116241
test_2068,0.003272
test_2069,0.042298
test_2070,0.00833
test_2071,0.018575
test_2072,0.002647
test_2073,0.178496
test_2074,0.005672
test_2075,0.093727
test_2076,0.007791
test_2077,0.002558
test_2078,0.040779
test_2079,0.002566
test_2080,0.341768
test_2081,0.047603
test_2082,0.010596
test_2083,0.003897
test_2084,0.520112
test_2085,0.016771
test_2086,0.00653
test_2087,0.092259
test_2088,0.004405
test_2089,0.011483
test_2090,0.33506
test_2091,0.027241
test_2092,0.020001
test_2093,0.002875
test_2094,0.003115
test_2095,0.0526
test_2096,0.227015
test_2097,0.01245
test_2098,0.962083
test_2099,0.021604
test_2100,0.002386
test_2101,0.006701
test_2102,0.01324
test_2103,0.019082
test_2104,0.006726
test_2105,0.003101
test_2106,0.119218
test_2107,0.049798
test_2108,0.016063
test_2109,0.039237
test_2110,0.00689
test_2111,0.031293
test_2112,0.080218
test_2113,0.066055
test_2114,0.085398
test_2115,0.030894
test_2116,0.040879
test_2117,0.015723
test_2118,0.003002
test_2119,0.004262
test_2120,0.014894
test_2121,0.003451
test_2122,0.003161
test_2123,0.002535
test_2124,0.078101
test_2125,0.332383
test_2126,0.018745
test_2127,0.042166
test_2128,0.011685
test_2129,0.295118
test_2130,0.109426
test_2131,0.002401
test_2132,0.065079
test_2133,0.002205
test_2134,0.002963
test_2135,0.009033
test_2136,0.003136
test_2137,0.007502
test_2138,0.953991
test_2139,0.011682
test_2140,0.079199
test_2141,0.795597
test_2142,0.006032
test_2143,0.031407
test_2144,0.220415
test_2145,0.056295
test_2146,0.772895
test_2147,0.021621
test_2148,0.026489
test_2149,0.008186
test_2150,0.011175
test_2151,0.385252
test_2152,0.036547
test_2153,0.003521
test_2154,0.054767
test_2155,0.094369
test_2156,0.006016
test_2157,0.048498
test_2158,0.002578
test_2159,0.316172
test_2160,0.030704
test_2161,0.005048
test_2162,0.031398
test_2163,0.009182
test_2164,0.159324
test_2165,0.003299
test_2166,0.013773
test_2167,0.002508
test_2168,0.017773
test_2169,0.007512
test_2170,0.016366
test_2171,0.009918
test_2172,0.008129
test_2173,0.063428
test_2174,0.204646
test_2175,0.006987
test_2176,0.013885
test_2177,0.037757
test_2178,0.788887
test_2179,0.039085
test_2180,0.188878
test_2181,0.008573
test_2182,0.137644
test_2183,0.004455
test_2184,0.011303
test_2185,0.003249
test_2186,0.003126
test_2187,0.058699
test_2188,0.093825
test_2189,0.021804
test_2190,0.025702
test_2191,0.050419
test_2192,0.050439
test_2193,0.002665
test_2194,0.087088
test_2195,0.873767
test_2196,0.026725
test_2197,0.004816
test_2198,0.011891
test_2199,0.054399
test_2200,0.095754
test_2201,0.329936
test_2202,0.094813
test_2203,0.013184
test_2204,0.004162
test_2205,0.965424
test_2206,0.125635
test_2207,0.317405
test_2208,0.93612
test_2209,0.002479
test_2210,0.101615
test_2211,0.149831
test_2212,0.003236
test_2213,0.037305
test_2214,0.003945
test_2215,0.003219
test_2216,0.008627
test_2217,0.00452
test_2218,0.006481
test_2219,0.014577
test_2220,0.176214
test_2221,0.017237
test_2222,0.011914
test_2223,0.427907
test_2224,0.17827
test_2225,0.965676
test_2226,0.024611
test_2227,0.021652
test_2228,0.011691
test_2229,0.094884
test_2230,0.005579
test_2231,0.005142
test_2232,0.120626
test_2233,0.002747
test_2234,0.003406
test_2235,0.002624
test_2236,0.028961
test_2237,0.036564
test_2238,0.00513
test_2239,0.553214
test_2240,0.0096
test_2241,0.175453
test_2242,0.010336
test_2243,0.062424
test_2244,0.020736
test_2245,0.01041
test_2246,0.244665
test_2247,0.398706
test_2248,0.072014
test_2249,0.019538
test_2250,0.002367
test_2251,0.011692
test_2252,0.00897
test_2253,0.007411
test_2254,0.003364
test_2255,0.004144
test_2256,0.017098
test_2257,0.200195
test_2258,0.018093
test_2259,0.002705
test_2260,0.006698
test_2261,0.003618
test_2262,0.00245
test_2263,0.00268
test_2264,0.144489
test_2265,0.060329
test_2266,0.009059
test_2267,0.034359
test_2268,0.005472
test_2269,0.056039
test_2270,0.086821
test_2271,0.043028
test_2272,0.007601
test_2273,0.783144
test_2274,0.106458
test_2275,0.291376
test_2276,0.02315
test_2277,0.002672
test_2278,0.003366
test_2279,0.01
test_2280,0.084874
test_2281,0.041182
test_2282,0.018636
test_2283,0.005451
test_2284,0.003582
test_2285,0.010066
test_2286,0.011999
test_2287,0.046542
test_2288,0.020746
test_2289,0.499551
test_2290,0.005164
test_2291,0.011578
test_2292,0.081577
test_2293,0.012868
test_2294,0.011674
test_2295,0.019457
test_2296,0.003027
test_2297,0.593341
test_2298,0.003536
test_2299,0.172712
test_2300,0.023819
test_2301,0.005209
test_2302,0.004207
test_2303,0.499228
test_2304,0.008234
test_2305,0.002592
test_2306,0.004355
test_2307,0.004524
test_2308,0.040556
test_2309,0.004651
test_2310,0.004851
test_2311,0.053953
test_2312,0.066265
test_2313,0.023051
test_2314,0.034165
test_2315,0.446184
test_2316,0.128776
test_2317,0.079766
test_2318,0.002448
test_2319,0.112282
test_2320,0.011016
test_2321,0.00267
test_2322,0.002584
test_2323,0.02133
test_2324,0.022323
test_2325,0.450989
test_2326,0.021511
test_2327,0.005577
test_2328,0.006296
test_2329,0.182831
test_2330,0.002624
test_2331,0.006641
test_2332,0.081958
test_2333,0.082321
test_2334,0.093325
test_2335,0.009014
test_2336,0.002688
test_2337,0.100547
test_2338,0.006374
test_2339,0.053431
test_2340,0.005432
test_2341,0.960231
test_2342,0.018637
test_2343,0.017697
test_2344,0.013068
test_2345,0.113989
test_2346,0.011177
test_2347,0.003171
test_2348,0.391936
test_2349,0.013091
test_2350,0.009661
test_2351,0.023926
test_2352,0.007252
test_2353,0.03696
test_2354,0.00553
test_2355,0.024479
test_2356,0.002707
test_2357,0.013593
test_2358,0.069671
test_2359,0.27354
test_2360,0.009582
test_2361,0.015255
test_2362,0.062178
test_2363,0.003961
test_2364,0.005981
test_2365,0.052989
test_2366,0.004392
test_2367,0.019647
test_2368,0.02158
test_2369,0.157666
test_2370,0.013448
test_2371,0.022318
test_2372,0.066822
test_2373,0.003462
test_2374,0.513491
test_2375,0.003145
test_2376,0.952619
test_2377,0.965062
test_2378,0.05852
test_2379,0.876716
test_2380,0.072853
test_2381,0.514383
test_2382,0.25742
test_2383,0.003355
test_2384,0.074804
test_2385,0.003115
test_2386,0.002633
test_2387,0.002171
test_2388,0.043432
test_2389,0.059257
test_2390,0.022318
test_2391,0.295818
test_2392,0.007115
test_2393,0.048585
test_2394,0.471378
test_2395,0.112777
test_2396,0.025588
test_2397,0.035058
test_2398,0.008023
test_2399,0.041744
test_2400,0.019453
test_2401,0.017087
test_2402,0.035689
test_2403,0.18354
test_2404,0.004775
test_2405,0.045029
test_2406,0.03432
test_2407,0.038555
test_2408,0.017973
test_2409,0.04829
test_2410,0.129033
test_2411,0.017562
test_2412,0.270888
test_2413,0.005582
test_2414,0.080652
test_2415,0.65696
test_2416,0.015135
test_2417,0.015265
test_2418,0.027282
test_2419,0.090394
test_2420,0.017166
test_2421,0.009952
test_2422,0.066793
test_2423,0.003975
test_2424,0.134847
test_2425,0.01588
test_2426,0.030302
test_2427,0.022213
test_2428,0.010805
test_2429,0.206217
test_2430,0.008859
test_2431,0.01104
test_2432,0.185378
test_2433,0.007163
test_2434,0.002635
test_2435,0.002587
test_2436,0.033954
test_2437,0.03054
test_2438,0.005626
test_2439,0.12241
test_2440,0.014883
test_2441,0.976583
